district_index,district,reachable_count,unit_system,from_mask,from_codes,added_school_id,added_code,to_mask,to_codes,portfolio_size,from_scenario_id,to_scenario_id,from_distinct_courses,to_distinct_courses,added_courses,from_semester_equiv_units,to_semester_equiv_units,added_semester_equiv_units,from_min_terms,to_min_terms,added_min_terms,from_lower_bound_terms,to_lower_bound_terms,added_lower_bound_terms,from_status,to_status,from_academic_years,to_academic_years,added_academic_years,from_course_quality,to_course_quality,from_schedule_quality,to_schedule_quality
40,Pasadena Area Community College District,6,semester,448,UCSB|UCSC|UCM,120,UCI,480,UCI|UCSB|UCSC|UCM,4,40:448,40:480,17,19,2,59,64,5,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,416,UCI|UCSC|UCM,128,UCSB,480,UCI|UCSB|UCSC|UCM,4,40:416,40:480,19,19,0,64,64,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,352,UCI|UCSB|UCM,132,UCSC,480,UCI|UCSB|UCSC|UCM,4,40:352,40:480,17,19,2,60,64,4,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,224,UCI|UCSB|UCSC,144,UCM,480,UCI|UCSB|UCSC|UCM,4,40:224,40:480,15,19,4,47,64,17,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,228,UCB|UCI|UCSB|UCSC,46,UCR,230,UCR|UCB|UCI|UCSB|UCSC,5,40:228,40:230,22,22,0,76,76,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,226,UCR|UCI|UCSB|UCSC,79,UCB,230,UCR|UCB|UCI|UCSB|UCSC,5,40:226,40:230,16,22,6,52,76,24,5,6,1,5,6,1,optimal,bounded,2.5,3,0.5,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,198,UCR|UCB|UCSB|UCSC,120,UCI,230,UCR|UCB|UCI|UCSB|UCSC,5,40:198,40:230,18,22,4,66,76,10,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,166,UCR|UCB|UCI|UCSC,128,UCSB,230,UCR|UCB|UCI|UCSB|UCSC,5,40:166,40:230,21,22,1,73,76,3,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,102,UCR|UCB|UCI|UCSB,132,UCSC,230,UCR|UCB|UCI|UCSB|UCSC,5,40:102,40:230,19,22,3,69,76,7,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,356,UCB|UCI|UCSB|UCM,46,UCR,358,UCR|UCB|UCI|UCSB|UCM,5,40:356,40:358,18,18,0,66,66,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,354,UCR|UCI|UCSB|UCM,79,UCB,358,UCR|UCB|UCI|UCSB|UCM,5,40:354,40:358,17,18,1,60,66,6,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,326,UCR|UCB|UCSB|UCM,120,UCI,358,UCR|UCB|UCI|UCSB|UCM,5,40:326,40:358,16,18,2,62,66,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,294,UCR|UCB|UCI|UCM,128,UCSB,358,UCR|UCB|UCI|UCSB|UCM,5,40:294,40:358,17,18,1,64,66,2,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,102,UCR|UCB|UCI|UCSB,144,UCM,358,UCR|UCB|UCI|UCSB|UCM,5,40:102,40:358,19,18,-1,69,66,-3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,420,UCB|UCI|UCSC|UCM,46,UCR,422,UCR|UCB|UCI|UCSC|UCM,5,40:420,40:422,21,21,0,73,73,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,418,UCR|UCI|UCSC|UCM,79,UCB,422,UCR|UCB|UCI|UCSC|UCM,5,40:418,40:422,18,21,3,64,73,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,390,UCR|UCB|UCSC|UCM,120,UCI,422,UCR|UCB|UCI|UCSC|UCM,5,40:390,40:422,18,21,3,67,73,6,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,294,UCR|UCB|UCI|UCM,132,UCSC,422,UCR|UCB|UCI|UCSC|UCM,5,40:294,40:422,17,21,4,64,73,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,166,UCR|UCB|UCI|UCSC,144,UCM,422,UCR|UCB|UCI|UCSC|UCM,5,40:166,40:422,21,21,0,73,73,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,452,UCB|UCSB|UCSC|UCM,46,UCR,454,UCR|UCB|UCSB|UCSC|UCM,5,40:452,40:454,18,18,0,65,66,1,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,450,UCR|UCSB|UCSC|UCM,79,UCB,454,UCR|UCB|UCSB|UCSC|UCM,5,40:450,40:454,17,18,1,60,66,6,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,390,UCR|UCB|UCSC|UCM,128,UCSB,454,UCR|UCB|UCSB|UCSC|UCM,5,40:390,40:454,18,18,0,67,66,-1,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,326,UCR|UCB|UCSB|UCM,132,UCSC,454,UCR|UCB|UCSB|UCSC|UCM,5,40:326,40:454,16,18,2,62,66,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,198,UCR|UCB|UCSB|UCSC,144,UCM,454,UCR|UCB|UCSB|UCSC|UCM,5,40:198,40:454,18,18,0,66,66,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,480,UCI|UCSB|UCSC|UCM,46,UCR,482,UCR|UCI|UCSB|UCSC|UCM,5,40:480,40:482,19,19,0,64,64,0,5,5,0,5,5,0,bounded,optimal,2.5,2.5,0,bounded,exact,bounded,exact
40,Pasadena Area Community College District,6,semester,450,UCR|UCSB|UCSC|UCM,120,UCI,482,UCR|UCI|UCSB|UCSC|UCM,5,40:450,40:482,17,19,2,60,64,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
40,Pasadena Area Community College District,6,semester,418,UCR|UCI|UCSC|UCM,128,UCSB,482,UCR|UCI|UCSB|UCSC|UCM,5,40:418,40:482,18,19,1,64,64,0,5,5,0,5,5,0,bounded,optimal,2.5,2.5,0,bounded,exact,bounded,exact
40,Pasadena Area Community College District,6,semester,354,UCR|UCI|UCSB|UCM,132,UCSC,482,UCR|UCI|UCSB|UCSC|UCM,5,40:354,40:482,17,19,2,60,64,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
40,Pasadena Area Community College District,6,semester,226,UCR|UCI|UCSB|UCSC,144,UCM,482,UCR|UCI|UCSB|UCSC|UCM,5,40:226,40:482,16,19,3,52,64,12,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
40,Pasadena Area Community College District,6,semester,480,UCI|UCSB|UCSC|UCM,79,UCB,484,UCB|UCI|UCSB|UCSC|UCM,5,40:480,40:484,19,21,2,64,73,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,452,UCB|UCSB|UCSC|UCM,120,UCI,484,UCB|UCI|UCSB|UCSC|UCM,5,40:452,40:484,18,21,3,65,73,8,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,420,UCB|UCI|UCSC|UCM,128,UCSB,484,UCB|UCI|UCSB|UCSC|UCM,5,40:420,40:484,21,21,0,73,73,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,356,UCB|UCI|UCSB|UCM,132,UCSC,484,UCB|UCI|UCSB|UCSC|UCM,5,40:356,40:484,18,21,3,66,73,7,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,228,UCB|UCI|UCSB|UCSC,144,UCM,484,UCB|UCI|UCSB|UCSC|UCM,5,40:228,40:484,22,21,-1,76,73,-3,6,5,-1,6,5,-1,bounded,bounded,3,2.5,-0.5,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,484,UCB|UCI|UCSB|UCSC|UCM,46,UCR,486,UCR|UCB|UCI|UCSB|UCSC|UCM,6,40:484,40:486,21,20,-1,73,70,-3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,482,UCR|UCI|UCSB|UCSC|UCM,79,UCB,486,UCR|UCB|UCI|UCSB|UCSC|UCM,6,40:482,40:486,19,20,1,64,70,6,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
40,Pasadena Area Community College District,6,semester,454,UCR|UCB|UCSB|UCSC|UCM,120,UCI,486,UCR|UCB|UCI|UCSB|UCSC|UCM,6,40:454,40:486,18,20,2,66,70,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,422,UCR|UCB|UCI|UCSC|UCM,128,UCSB,486,UCR|UCB|UCI|UCSB|UCSC|UCM,6,40:422,40:486,21,20,-1,73,70,-3,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,358,UCR|UCB|UCI|UCSB|UCM,132,UCSC,486,UCR|UCB|UCI|UCSB|UCSC|UCM,6,40:358,40:486,18,20,2,66,70,4,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
40,Pasadena Area Community College District,6,semester,230,UCR|UCB|UCI|UCSB|UCSC,144,UCM,486,UCR|UCB|UCI|UCSB|UCSC|UCM,6,40:230,40:486,22,20,-2,76,70,-6,6,5,-1,6,5,-1,bounded,bounded,3,2.5,-0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,0,,46,UCR,2,UCR,1,,41:2,0,7,7,0,32,32,0,3,3,0,3,3,empty_baseline,bounded,0,1.5,1.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,0,,79,UCB,4,UCB,1,,41:4,0,10,10,0,44,44,0,5,5,0,5,5,empty_baseline,bounded,0,2.5,2.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,0,,89,UCD,8,UCD,1,,41:8,0,11,11,0,47,47,0,4,4,0,4,4,empty_baseline,optimal,0,2,2,exact,exact,exact,exact
41,Peralta Community College District,7,semester,0,,120,UCI,32,UCI,1,,41:32,0,5,5,0,19,19,0,2,2,0,2,2,empty_baseline,optimal,0,1,1,exact,exact,exact,exact
41,Peralta Community College District,7,semester,0,,128,UCSB,64,UCSB,1,,41:64,0,9,9,0,38,38,0,5,5,0,5,5,empty_baseline,optimal,0,2.5,2.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,0,,132,UCSC,128,UCSC,1,,41:128,0,7,7,0,30,30,0,3,3,0,3,3,empty_baseline,optimal,0,1.5,1.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,0,,144,UCM,256,UCM,1,,41:256,0,12,12,0,50,50,0,5,5,0,5,5,empty_baseline,bounded,0,2.5,2.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,4,UCB,46,UCR,6,UCR|UCB,2,41:4,41:6,10,19,9,44,81,37,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,2,UCR,79,UCB,6,UCR|UCB,2,41:2,41:6,7,19,12,32,81,49,3,6,3,3,6,3,bounded,bounded,1.5,3,1.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,8,UCD,46,UCR,10,UCR|UCD,2,41:8,41:10,11,12,1,47,52,5,4,4,0,4,4,0,optimal,optimal,2,2,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,2,UCR,89,UCD,10,UCR|UCD,2,41:2,41:10,7,12,5,32,52,20,3,4,1,3,4,1,bounded,optimal,1.5,2,0.5,bounded,exact,bounded,exact
41,Peralta Community College District,7,semester,8,UCD,79,UCB,12,UCB|UCD,2,41:8,41:12,11,19,8,47,83,36,4,6,2,4,6,2,optimal,bounded,2,3,1,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,4,UCB,89,UCD,12,UCB|UCD,2,41:4,41:12,10,19,9,44,83,39,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,32,UCI,46,UCR,34,UCR|UCI,2,41:32,41:34,5,7,2,19,32,13,2,3,1,2,3,1,optimal,optimal,1,1.5,0.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,2,UCR,120,UCI,34,UCR|UCI,2,41:2,41:34,7,7,0,32,32,0,3,3,0,3,3,0,bounded,optimal,1.5,1.5,0,bounded,exact,bounded,exact
41,Peralta Community College District,7,semester,32,UCI,79,UCB,36,UCB|UCI,2,41:32,41:36,5,17,12,19,72,53,2,5,3,2,5,3,optimal,bounded,1,2.5,1.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,4,UCB,120,UCI,36,UCB|UCI,2,41:4,41:36,10,17,7,44,72,28,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,32,UCI,89,UCD,40,UCD|UCI,2,41:32,41:40,5,11,6,19,47,28,2,4,2,2,4,2,optimal,optimal,1,2,1,exact,exact,exact,exact
41,Peralta Community College District,7,semester,8,UCD,120,UCI,40,UCD|UCI,2,41:8,41:40,11,11,0,47,47,0,4,4,0,4,4,0,optimal,optimal,2,2,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,64,UCSB,46,UCR,66,UCR|UCSB,2,41:64,41:66,9,10,1,38,43,5,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,2,UCR,128,UCSB,66,UCR|UCSB,2,41:2,41:66,7,10,3,32,43,11,3,5,2,3,5,2,bounded,optimal,1.5,2.5,1,bounded,exact,bounded,exact
41,Peralta Community College District,7,semester,64,UCSB,79,UCB,68,UCB|UCSB,2,41:64,41:68,9,17,8,38,74,36,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,4,UCB,128,UCSB,68,UCB|UCSB,2,41:4,41:68,10,17,7,44,74,30,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,64,UCSB,89,UCD,72,UCD|UCSB,2,41:64,41:72,9,12,3,38,50,12,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,8,UCD,128,UCSB,72,UCD|UCSB,2,41:8,41:72,11,12,1,47,50,3,4,5,1,4,5,1,optimal,optimal,2,2.5,0.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,64,UCSB,120,UCI,96,UCI|UCSB,2,41:64,41:96,9,9,0,38,38,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,32,UCI,128,UCSB,96,UCI|UCSB,2,41:32,41:96,5,9,4,19,38,19,2,5,3,2,5,3,optimal,optimal,1,2.5,1.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,128,UCSC,46,UCR,130,UCR|UCSC,2,41:128,41:130,7,8,1,30,35,5,3,3,0,3,3,0,optimal,optimal,1.5,1.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,2,UCR,132,UCSC,130,UCR|UCSC,2,41:2,41:130,7,8,1,32,35,3,3,3,0,3,3,0,bounded,optimal,1.5,1.5,0,bounded,exact,bounded,exact
41,Peralta Community College District,7,semester,128,UCSC,79,UCB,132,UCB|UCSC,2,41:128,41:132,7,17,10,30,73,43,3,5,2,3,5,2,optimal,bounded,1.5,2.5,1,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,4,UCB,132,UCSC,132,UCB|UCSC,2,41:4,41:132,10,17,7,44,73,29,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,128,UCSC,89,UCD,136,UCD|UCSC,2,41:128,41:136,7,11,4,30,47,17,3,4,1,3,4,1,optimal,optimal,1.5,2,0.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,8,UCD,132,UCSC,136,UCD|UCSC,2,41:8,41:136,11,11,0,47,47,0,4,4,0,4,4,0,optimal,optimal,2,2,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,128,UCSC,120,UCI,160,UCI|UCSC,2,41:128,41:160,7,7,0,30,30,0,3,3,0,3,3,0,optimal,optimal,1.5,1.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,32,UCI,132,UCSC,160,UCI|UCSC,2,41:32,41:160,5,7,2,19,30,11,2,3,1,2,3,1,optimal,optimal,1,1.5,0.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,128,UCSC,128,UCSB,192,UCSB|UCSC,2,41:128,41:192,7,10,3,30,42,12,3,5,2,3,5,2,optimal,optimal,1.5,2.5,1,exact,exact,exact,exact
41,Peralta Community College District,7,semester,64,UCSB,132,UCSC,192,UCSB|UCSC,2,41:64,41:192,9,10,1,38,42,4,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,256,UCM,46,UCR,258,UCR|UCM,2,41:256,41:258,12,12,0,50,50,0,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,2,UCR,144,UCM,258,UCR|UCM,2,41:2,41:258,7,12,5,32,50,18,3,5,2,3,5,2,bounded,bounded,1.5,2.5,1,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,256,UCM,79,UCB,260,UCB|UCM,2,41:256,41:260,12,14,2,50,59,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,4,UCB,144,UCM,260,UCB|UCM,2,41:4,41:260,10,14,4,44,59,15,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,256,UCM,89,UCD,264,UCD|UCM,2,41:256,41:264,12,16,4,50,67,17,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,8,UCD,144,UCM,264,UCD|UCM,2,41:8,41:264,11,16,5,47,67,20,4,5,1,4,5,1,optimal,bounded,2,2.5,0.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,256,UCM,120,UCI,288,UCI|UCM,2,41:256,41:288,12,14,2,50,59,9,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,32,UCI,144,UCM,288,UCI|UCM,2,41:32,41:288,5,14,9,19,59,40,2,5,3,2,5,3,optimal,bounded,1,2.5,1.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,256,UCM,128,UCSB,320,UCSB|UCM,2,41:256,41:320,12,16,4,50,67,17,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,64,UCSB,144,UCM,320,UCSB|UCM,2,41:64,41:320,9,16,7,38,67,29,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,256,UCM,132,UCSC,384,UCSC|UCM,2,41:256,41:384,12,14,2,50,58,8,5,5,0,5,5,0,bounded,bounded,2.5,2.5,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,128,UCSC,144,UCM,384,UCSC|UCM,2,41:128,41:384,7,14,7,30,58,28,3,5,2,3,5,2,optimal,bounded,1.5,2.5,1,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,12,UCB|UCD,46,UCR,14,UCR|UCB|UCD,3,41:12,41:14,19,19,0,83,83,0,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,10,UCR|UCD,79,UCB,14,UCR|UCB|UCD,3,41:10,41:14,12,19,7,52,83,31,4,6,2,4,6,2,optimal,bounded,2,3,1,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,6,UCR|UCB,89,UCD,14,UCR|UCB|UCD,3,41:6,41:14,19,19,0,81,83,2,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,36,UCB|UCI,46,UCR,38,UCR|UCB|UCI,3,41:36,41:38,17,20,3,72,83,11,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,34,UCR|UCI,79,UCB,38,UCR|UCB|UCI,3,41:34,41:38,7,20,13,32,83,51,3,6,3,3,6,3,optimal,bounded,1.5,3,1.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,6,UCR|UCB,120,UCI,38,UCR|UCB|UCI,3,41:6,41:38,19,20,1,81,83,2,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,40,UCD|UCI,46,UCR,42,UCR|UCD|UCI,3,41:40,41:42,11,12,1,47,52,5,4,4,0,4,4,0,optimal,optimal,2,2,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,34,UCR|UCI,89,UCD,42,UCR|UCD|UCI,3,41:34,41:42,7,12,5,32,52,20,3,4,1,3,4,1,optimal,optimal,1.5,2,0.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,10,UCR|UCD,120,UCI,42,UCR|UCD|UCI,3,41:10,41:42,12,12,0,52,52,0,4,4,0,4,4,0,optimal,optimal,2,2,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,40,UCD|UCI,79,UCB,44,UCB|UCD|UCI,3,41:40,41:44,11,19,8,47,81,34,4,6,2,4,6,2,optimal,bounded,2,3,1,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,36,UCB|UCI,89,UCD,44,UCB|UCD|UCI,3,41:36,41:44,17,19,2,72,81,9,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,12,UCB|UCD,120,UCI,44,UCB|UCD|UCI,3,41:12,41:44,19,19,0,83,81,-2,6,6,0,6,6,0,bounded,bounded,3,3,0,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,68,UCB|UCSB,46,UCR,70,UCR|UCB|UCSB,3,41:68,41:70,17,21,4,74,92,18,5,7,2,5,7,2,bounded,bounded,2.5,3.5,1,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,66,UCR|UCSB,79,UCB,70,UCR|UCB|UCSB,3,41:66,41:70,10,21,11,43,92,49,5,7,2,5,7,2,optimal,bounded,2.5,3.5,1,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,6,UCR|UCB,128,UCSB,70,UCR|UCB|UCSB,3,41:6,41:70,19,21,2,81,92,11,6,7,1,6,7,1,bounded,bounded,3,3.5,0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,72,UCD|UCSB,46,UCR,74,UCR|UCD|UCSB,3,41:72,41:74,12,13,1,50,55,5,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,66,UCR|UCSB,89,UCD,74,UCR|UCD|UCSB,3,41:66,41:74,10,13,3,43,55,12,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,10,UCR|UCD,128,UCSB,74,UCR|UCD|UCSB,3,41:10,41:74,12,13,1,52,55,3,4,5,1,4,5,1,optimal,optimal,2,2.5,0.5,exact,exact,exact,exact
41,Peralta Community College District,7,semester,72,UCD|UCSB,79,UCB,76,UCB|UCD|UCSB,3,41:72,41:76,12,25,13,50,108,58,5,,,5,8,3,optimal,bounded,2.5,,,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,68,UCB|UCSB,89,UCD,76,UCB|UCD|UCSB,3,41:68,41:76,17,25,8,74,108,34,5,,,5,8,3,bounded,bounded,2.5,,,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,12,UCB|UCD,128,UCSB,76,UCB|UCD|UCSB,3,41:12,41:76,19,25,6,83,108,25,6,,,6,8,2,bounded,bounded,3,,,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,96,UCI|UCSB,46,UCR,98,UCR|UCI|UCSB,3,41:96,41:98,9,12,3,38,51,13,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,66,UCR|UCSB,120,UCI,98,UCR|UCI|UCSB,3,41:66,41:98,10,12,2,43,51,8,5,5,0,5,5,0,optimal,bounded,2.5,2.5,0,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,34,UCR|UCI,128,UCSB,98,UCR|UCI|UCSB,3,41:34,41:98,7,12,5,32,51,19,3,5,2,3,5,2,optimal,bounded,1.5,2.5,1,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,96,UCI|UCSB,79,UCB,100,UCB|UCI|UCSB,3,41:96,41:100,9,20,11,38,85,47,5,6,1,5,6,1,optimal,bounded,2.5,3,0.5,exact,bounded,exact,bounded
41,Peralta Community College District,7,semester,68,UCB|UCSB,120,UCI,100,UCB|UCI|UCSB,3,41:68,41:100,17,20,3,74,85,11,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,36,UCB|UCI,128,UCSB,100,UCB|UCI|UCSB,3,41:36,41:100,17,20,3,72,85,13,5,6,1,5,6,1,bounded,bounded,2.5,3,0.5,bounded,bounded,bounded,bounded
41,Peralta Community College District,7,semester,96,UCI|UCSB,89,UCD,104,UCD|UCI|UCSB,3,41:96,41:104,9,12,3,38,50,12,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
41,Peralta Community College District,7,semester,72,UCD|UCSB,120,UCI,104,UCD|UCI|UCSB,3,41:72,41:104,12,12,0,50,50,0,5,5,0,5,5,0,optimal,optimal,2.5,2.5,0,exact,exact,exact,exact
