scenario_id,district_index,district,region,unit_system,reachable_count,reachable_codes,portfolio_mask,portfolio_size,portfolio_codes,status,course_status,prerequisite_status,schedule_status,role_attribution_status,course_result_quality,schedule_result_quality,distinct_courses,major_course_count,prerequisite_course_count,colleges_used,semester_equiv_units,min_terms,lower_bound_terms,upper_bound_terms,academic_years,exact_only_overlap_savings_courses,bounded_sensitivity_overlap_savings_courses,computation_elapsed_ms
41:228,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,228,4,UCB|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,16,5,3,89,6,6,6,3,,10,6011
41:232,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,232,4,UCD|UCI|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,12,11,1,2,50,5,5,5,2.5,20,20,1019
41:270,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,270,4,UCR|UCB|UCD|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,16,1,2,73,5,5,5,2.5,,23,6012
41:294,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,294,4,UCR|UCB|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,13,5,2,75,6,6,6,3,,16,6018
41:298,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,298,4,UCR|UCD|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,67,5,5,5,2.5,,19,6015
41:300,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,300,4,UCB|UCD|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,2,81,6,6,6,3,,19,6012
41:326,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,326,4,UCR|UCB|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,15,2,3,74,5,5,5,2.5,,21,6013
41:330,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,330,4,UCR|UCD|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,15,5,2,85,6,6,6,3,,19,6013
41:332,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,332,4,UCB|UCD|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,15,6,2,91,7,7,7,3.5,,21,6014
41:354,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,354,4,UCR|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,14,3,3,72,5,5,5,2.5,,16,6009
41:356,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,356,4,UCB|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,15,5,3,85,6,6,6,3,,16,6016
41:360,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,360,4,UCD|UCI|UCSB|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,16,15,1,2,67,5,5,5,2.5,,21,5419
41:390,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,390,4,UCR|UCB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,15,2,2,72,5,5,5,2.5,,19,6014
41:394,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,394,4,UCR|UCD|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,67,5,5,5,2.5,,21,6012
41:396,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,396,4,UCB|UCD|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,15,4,2,81,6,6,6,3,,21,6012
41:418,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,418,4,UCR|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,67,5,5,5,2.5,,15,6010
41:420,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,420,4,UCB|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,15,3,2,76,6,6,6,3,,16,6012
41:424,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,424,4,UCD|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,67,5,5,5,2.5,,19,6009
41:450,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,450,4,UCR|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,67,5,5,5,2.5,,19,6009
41:452,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,452,4,UCB|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,15,3,3,78,6,6,6,3,,20,6012
41:456,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,456,4,UCD|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,67,5,5,5,2.5,,23,6007
41:480,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,480,4,UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,15,3,3,76,6,6,6,3,,15,6010
41:110,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,110,5,UCR|UCB|UCD|UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,23,16,7,2,99,7,7,7,3.5,,19,6048
41:174,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,174,5,UCR|UCB|UCD|UCI|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,2,81,6,6,6,3,,21,6014
41:206,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,206,5,UCR|UCB|UCD|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,23,15,8,2,99,7,7,7,3.5,,21,6041
41:230,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,230,5,UCR|UCB|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,16,5,3,89,6,6,6,3,,17,6011
41:234,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,234,5,UCR|UCD|UCI|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,13,12,1,2,55,5,5,5,2.5,,26,1108
41:236,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,236,5,UCB|UCD|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,23,16,7,2,99,7,7,7,3.5,,19,6061
41:302,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,302,5,UCR|UCB|UCD|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,16,1,2,73,5,5,5,2.5,,28,6010
41:334,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,334,5,UCR|UCB|UCD|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,16,5,2,91,7,7,7,3.5,,28,6021
41:358,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,358,5,UCR|UCB|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,15,5,3,85,6,6,6,3,,23,6022
41:362,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,362,5,UCR|UCD|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,67,5,5,5,2.5,,28,6011
41:364,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,364,5,UCB|UCD|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,16,5,2,91,7,7,7,3.5,,26,6020
41:398,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,398,5,UCR|UCB|UCD|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,2,81,6,6,6,3,,28,6018
41:422,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,422,5,UCR|UCB|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,15,5,2,83,6,6,6,3,,21,6030
41:426,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,426,5,UCR|UCD|UCI|UCSC|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,16,15,1,2,67,5,5,5,2.5,,26,5028
41:428,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,428,5,UCB|UCD|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,2,81,6,6,6,3,,26,6017
41:454,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,454,5,UCR|UCB|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,3,78,6,6,6,3,,27,6018
41:458,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,458,5,UCR|UCD|UCSB|UCSC|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,16,15,1,2,67,5,5,5,2.5,,30,5275
41:460,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,460,5,UCB|UCD|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,22,15,7,2,95,7,7,7,3.5,,27,6021
41:482,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,482,5,UCR|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,15,3,3,76,6,6,6,3,,22,6015
41:484,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,484,5,UCB|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,3,82,6,6,6,3,,24,6018
41:488,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,488,5,UCD|UCI|UCSB|UCSC|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,16,15,1,2,67,5,5,5,2.5,,28,4553
41:238,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,238,6,UCR|UCB|UCD|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,23,16,7,2,99,7,7,7,3.5,,26,6062
41:366,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,366,6,UCR|UCB|UCD|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,22,16,6,2,95,7,7,7,3.5,,32,6033
41:430,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,430,6,UCR|UCB|UCD|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,16,1,2,73,5,5,5,2.5,,35,6013
41:462,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,462,6,UCR|UCB|UCD|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,22,16,6,2,95,7,7,7,3.5,,34,6027
41:486,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,486,6,UCR|UCB|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,3,82,6,6,6,3,,31,6019
41:490,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,490,6,UCR|UCD|UCI|UCSB|UCSC|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,16,15,1,2,67,5,5,5,2.5,,35,2958
41:492,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,492,6,UCB|UCD|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,16,5,2,91,7,7,7,3.5,,33,6020
41:494,41,Peralta Community College District,Bay Area,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,494,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,77,6,6,6,3,,43,6016
42:2,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,2,1,UCR,optimal,optimal,complete,optimal,optimal,exact,exact,8,7,1,1,30,3,3,3,1.5,0,0,937
42:4,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,4,1,UCB,bounded,bounded,complete,optimal,optimal,bounded,bounded,9,9,0,1,37,4,4,4,2,,0,6017
42:32,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,32,1,UCI,optimal,optimal,complete,optimal,optimal,exact,exact,5,5,0,2,17,2,2,2,1,0,0,10
42:64,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,64,1,UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,8,6,2,2,29,4,4,4,2,0,0,47
42:256,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,256,1,UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,12,10,2,2,44,4,4,4,2,,0,6007
42:6,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,6,2,UCR|UCB,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,11,2,2,49,4,4,4,2,,4,6012
42:34,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,34,2,UCR|UCI,optimal,optimal,complete,optimal,optimal,exact,exact,9,8,1,1,33,3,3,3,1.5,4,4,1069
42:36,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,36,2,UCB|UCI,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,12,2,2,52,4,4,4,2,,0,6009
42:66,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,66,2,UCR|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,10,9,1,2,36,4,4,4,2,6,6,605
42:68,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,68,2,UCB|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,2,49,4,4,4,2,,4,6009
42:96,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,96,2,UCI|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,9,7,2,2,32,4,4,4,2,4,4,173
42:258,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,258,2,UCR|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,12,11,1,2,46,4,4,4,2,,8,6006
42:260,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,260,2,UCB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,11,2,2,49,4,4,4,2,,8,6010
42:288,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,288,2,UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,12,11,1,2,44,4,4,4,2,,5,6004
42:320,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,320,2,UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,2,47,4,4,4,2,,7,6011
42:38,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,38,3,UCR|UCB|UCI,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,12,3,2,55,4,4,4,2,,7,6008
42:70,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,70,3,UCR|UCB|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,2,49,4,4,4,2,,12,6009
42:98,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,98,3,UCR|UCI|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,11,10,1,2,39,4,4,4,2,10,10,711
42:100,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,100,3,UCB|UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,13,2,2,55,4,4,4,2,,7,6009
42:262,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,262,3,UCR|UCB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,2,49,4,4,4,2,,16,6012
42:290,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,290,3,UCR|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,12,11,1,2,46,4,4,4,2,,13,6006
42:292,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,292,3,UCB|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,12,2,2,52,4,4,4,2,,12,6007
42:322,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,322,3,UCR|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,2,47,4,4,4,2,,15,6007
42:324,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,324,3,UCB|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,13,1,2,52,4,4,4,2,,15,6008
42:352,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,352,3,UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,2,47,4,4,4,2,,12,6006
42:102,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,102,4,UCR|UCB|UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,13,1,2,52,4,4,4,2,,16,6008
42:294,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,294,4,UCR|UCB|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,12,2,2,52,4,4,4,2,,20,6007
42:326,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,326,4,UCR|UCB|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,13,1,2,52,4,4,4,2,,23,6008
42:354,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,354,4,UCR|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,2,47,4,4,4,2,,20,6007
42:356,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,356,4,UCB|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,13,1,2,52,4,4,4,2,,20,6008
42:358,42,Rancho Santiago Community College District,Southern,semester,5,UCR|UCB|UCI|UCSB|UCM,358,5,UCR|UCB|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,13,1,2,52,4,4,4,2,,28,6008
44:2,44,Rio Hondo Community College District,Southern,semester,3,UCR|UCB|UCM,2,1,UCR,optimal,optimal,complete,optimal,optimal,exact,exact,8,8,0,1,31,4,4,4,2,0,0,8
44:4,44,Rio Hondo Community College District,Southern,semester,3,UCR|UCB|UCM,4,1,UCB,optimal,optimal,complete,optimal,optimal,exact,exact,10,10,0,1,39,5,5,5,2.5,0,0,66
44:256,44,Rio Hondo Community College District,Southern,semester,3,UCR|UCB|UCM,256,1,UCM,optimal,optimal,complete,optimal,optimal,exact,exact,11,10,1,1,41.5,4,4,4,2,0,0,81
44:6,44,Rio Hondo Community College District,Southern,semester,3,UCR|UCB|UCM,6,2,UCR|UCB,optimal,optimal,complete,optimal,optimal,exact,exact,12,12,0,1,47,5,5,5,2.5,6,6,16
44:258,44,Rio Hondo Community College District,Southern,semester,3,UCR|UCB|UCM,258,2,UCR|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,13,13,0,1,49.5,4,4,4,2,6,6,199
44:260,44,Rio Hondo Community College District,Southern,semester,3,UCR|UCB|UCM,260,2,UCB|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,12,12,0,1,45,5,5,5,2.5,9,9,104
44:262,44,Rio Hondo Community College District,Southern,semester,3,UCR|UCB|UCM,262,3,UCR|UCB|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,14,14,0,1,53,5,5,5,2.5,15,15,125
45:2,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,2,1,UCR,bounded,bounded,complete,optimal,optimal,bounded,bounded,9,8,1,1,31,3,3,3,1.5,,0,6013
45:4,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,4,1,UCB,bounded,bounded,complete,optimal,optimal,bounded,bounded,11,11,0,1,43,5,5,5,2.5,,0,6025
45:8,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,8,1,UCD,optimal,optimal,complete,optimal,optimal,exact,exact,9,9,0,1,31,4,4,4,2,0,0,1865
45:32,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,32,1,UCI,optimal,optimal,complete,optimal,optimal,exact,exact,5,5,0,2,17,3,3,3,1.5,0,0,179
45:64,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,64,1,UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,9,7,2,1,32,5,5,5,2.5,0,0,2563
45:128,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,128,1,UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,6,5,1,1,21,2,2,2,1,0,0,964
45:256,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,256,1,UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,12,11,1,1,46,5,5,5,2.5,,0,6012
45:6,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,6,2,UCR|UCB,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,13,0,1,50,5,5,5,2.5,,7,6020
45:10,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,10,2,UCR|UCD,bounded,bounded,complete,optimal,optimal,bounded,bounded,10,10,0,1,35,4,4,4,2,,8,6014
45:12,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,12,2,UCB|UCD,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,16,4,2,74,6,6,6,3,,0,6038
45:34,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,34,2,UCR|UCI,bounded,bounded,complete,optimal,optimal,bounded,bounded,10,9,1,2,34,3,3,3,1.5,,4,6007
45:36,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,36,2,UCB|UCI,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,3,60,5,5,5,2.5,,0,6015
45:40,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,40,2,UCD|UCI,optimal,optimal,complete,optimal,optimal,exact,exact,10,9,1,1,34,4,4,4,2,4,4,5478
45:66,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,66,2,UCR|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,10,10,0,1,36,5,5,5,2.5,,8,6008
45:68,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,68,2,UCB|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,59,5,5,5,2.5,,4,6019
45:72,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,72,2,UCD|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,10,10,0,1,35,5,5,5,2.5,8,8,1792
45:96,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,96,2,UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,10,9,1,1,35,5,5,5,2.5,,4,6006
45:130,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,130,2,UCR|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,9,8,1,1,31,3,3,3,1.5,,6,6007
45:132,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,132,2,UCB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,61,5,5,5,2.5,,1,6029
45:136,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,136,2,UCD|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,9,9,0,1,31,4,4,4,2,6,6,2635
45:160,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,160,2,UCI|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,7,6,1,1,24,3,3,3,1.5,4,4,4049
45:192,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,192,2,UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,10,8,2,1,35,5,5,5,2.5,,5,6014
45:258,45,Riverside Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,258,2,UCR|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,13,12,1,1,49,5,5,5,2.5,,8,6014
